user_id,installed_at,created_at,updated_at,channel,campaign,total_revenue,total_rewards,num_touchpoints
u002599,2/1/2023 4:30,2/1/2023 5:11,2/1/2023 5:11,google_ads,retargeting,573.17,5.69,4
u003007,2/6/2023 21:55,2/6/2023 22:34,2/6/2023 22:34,facebook,holiday_special,24.49,0.25,4
u003092,2/7/2023 22:55,2/7/2023 22:59,2/7/2023 22:59,facebook,summer_sale,574.75,5.73,5
u003103,2/7/2023 11:12,2/7/2023 11:51,2/7/2023 11:51,facebook,retargeting,246.91,2.47,5
u003252,2/9/2023 16:27,2/9/2023 17:17,2/9/2023 17:17,google_ads,retargeting,161.93,1.59,4
u003428,2/11/2023 15:23,2/11/2023 15:34,2/11/2023 15:34,google_ads,retargeting,183.01,1.79,2
u004065,2/19/2023 9:48,2/19/2023 10:15,2/19/2023 10:15,google_ads,retargeting,126.18,1.25,1
u004281,2/21/2023 19:06,2/21/2023 19:58,2/21/2023 19:58,twitter,holiday_special,28.69,0.29,5
u004462,2/23/2023 20:57,2/23/2023 21:38,2/23/2023 21:38,twitter,retargeting,102.47,1.01,3
u004593,2/25/2023 6:01,2/25/2023 6:11,2/25/2023 6:11,facebook,retargeting,227.53,2.26,1
u004676,2/26/2023 15:40,2/26/2023 16:34,2/26/2023 16:34,instagram,new_user_promo,96.3,0.95,2
u004677,2/26/2023 19:28,2/26/2023 20:15,2/26/2023 20:15,instagram,summer_sale,134.32,1.31,5
u004754,2/27/2023 23:47,2/28/2023 0:20,2/28/2023 0:20,instagram,new_user_promo,104.79,1.02,3
u004863,2/28/2023 21:43,2/28/2023 22:13,2/28/2023 22:13,affiliate,holiday_special,449.05,4.48,2
u004880,3/1/2023 17:29,3/1/2023 18:15,3/1/2023 18:15,google_ads,holiday_special,95.34,0.94,4
u004969,3/2/2023 0:28,3/2/2023 1:01,3/2/2023 1:01,google_ads,holiday_special,147.81,1.48,5
u005076,3/3/2023 8:59,3/3/2023 9:30,3/3/2023 9:30,facebook,summer_sale,585.88,5.85,2
u005420,3/7/2023 8:11,3/7/2023 9:00,3/7/2023 9:00,affiliate,summer_sale,61.29,0.61,1
u005984,3/14/2023 4:21,3/14/2023 4:24,3/14/2023 4:24,facebook,new_user_promo,82.09,0.81,4
u006208,3/16/2023 20:34,3/16/2023 21:32,3/16/2023 21:32,twitter,retargeting,37.46,0.36,3
u006552,3/21/2023 11:30,3/21/2023 12:08,3/21/2023 12:08,google_ads,summer_sale,176.93,1.75,3
u006603,3/21/2023 5:49,3/21/2023 6:37,3/21/2023 6:37,instagram,holiday_special,514.88,5.14,3
u006620,3/21/2023 20:30,3/21/2023 20:34,3/21/2023 20:34,twitter,holiday_special,49.93,0.49,3
u006831,3/24/2023 18:03,3/24/2023 18:25,3/24/2023 18:25,google_ads,retargeting,126.71,1.25,5
u007615,4/2/2023 9:35,4/2/2023 10:00,4/2/2023 10:00,instagram,retargeting,183.62,1.84,5
u007709,4/3/2023 23:29,4/4/2023 0:24,4/4/2023 0:24,twitter,holiday_special,765.84,7.67,3
u007768,4/4/2023 15:43,4/4/2023 15:54,4/4/2023 15:54,facebook,holiday_special,31.2,0.31,1
u007832,4/5/2023 3:44,4/5/2023 3:46,4/5/2023 3:46,google_ads,summer_sale,355.99,3.56,2
u007947,4/6/2023 10:19,4/6/2023 11:09,4/6/2023 11:09,facebook,summer_sale,49.86,0.48,4
u008146,4/8/2023 1:12,4/8/2023 1:43,4/8/2023 1:43,facebook,retargeting,137.68,1.35,2
u008328,4/10/2023 11:44,4/10/2023 12:44,4/10/2023 12:44,twitter,retargeting,61.3,0.62,5
u008669,4/14/2023 12:40,4/14/2023 13:13,4/14/2023 13:13,instagram,summer_sale,218.4,2.17,4
u008708,4/15/2023 22:00,4/15/2023 22:49,4/15/2023 22:49,google_ads,holiday_special,27.99,0.26,2
u008831,4/16/2023 15:42,4/16/2023 15:47,4/16/2023 15:47,affiliate,holiday_special,436.78,4.35,5
u009272,4/22/2023 2:17,4/22/2023 2:34,4/22/2023 2:34,google_ads,new_user_promo,349.06,3.49,3
u009342,4/23/2023 10:29,4/23/2023 11:01,4/23/2023 11:01,google_ads,new_user_promo,199.43,1.98,1
u009889,4/29/2023 20:01,4/29/2023 20:21,4/29/2023 20:21,google_ads,holiday_special,251.46,2.5,4
u010032,5/1/2023 7:47,5/1/2023 8:10,5/1/2023 8:10,google_ads,summer_sale,159.32,1.58,3
u010475,5/5/2023 12:50,5/5/2023 13:17,5/5/2023 13:17,affiliate,retargeting,51.97,0.51,4
u011237,5/15/2023 22:47,5/15/2023 23:30,5/15/2023 23:30,facebook,holiday_special,47.26,0.47,2
u011289,5/16/2023 23:48,5/17/2023 0:29,5/17/2023 0:29,google_ads,new_user_promo,166.56,1.64,5
u011348,5/16/2023 20:03,5/16/2023 20:22,5/16/2023 20:22,instagram,holiday_special,19.97,0.2,3
u011688,5/20/2023 6:14,5/20/2023 6:54,5/20/2023 6:54,facebook,retargeting,148.72,1.46,5
u011885,5/22/2023 14:50,5/22/2023 15:19,5/22/2023 15:19,twitter,holiday_special,382.24,3.81,5
u011976,5/23/2023 19:39,5/23/2023 20:31,5/23/2023 20:31,affiliate,new_user_promo,83.17,0.82,3
u012843,6/2/2023 4:22,6/2/2023 5:11,6/2/2023 5:11,facebook,retargeting,746.53,7.45,5
u013150,6/5/2023 7:19,6/5/2023 8:12,6/5/2023 8:12,instagram,new_user_promo,23.65,0.23,4
u013175,6/5/2023 10:51,6/5/2023 11:32,6/5/2023 11:32,twitter,summer_sale,196.35,1.95,4
u013216,6/6/2023 23:30,6/7/2023 0:27,6/7/2023 0:27,google_ads,holiday_special,20.08,0.2,4
u013303,6/6/2023 0:56,6/6/2023 1:02,6/6/2023 1:02,twitter,retargeting,155.28,1.53,3
u014204,6/15/2023 19:42,6/15/2023 20:09,6/15/2023 20:09,twitter,holiday_special,76.05,0.74,2
u014252,6/16/2023 12:44,6/16/2023 13:23,6/16/2023 13:23,google_ads,retargeting,257.43,2.57,5
u014277,6/16/2023 15:40,6/16/2023 15:42,6/16/2023 15:42,facebook,retargeting,62.83,0.61,5
u014420,6/18/2023 13:02,6/18/2023 13:23,6/18/2023 13:23,google_ads,new_user_promo,181.68,1.81,1
u014501,6/18/2023 20:35,6/18/2023 21:12,6/18/2023 21:12,affiliate,holiday_special,641.85,6.45,2
u014546,6/19/2023 2:11,6/19/2023 2:20,6/19/2023 2:20,facebook,summer_sale,202.74,2.04,5
u014555,6/19/2023 12:09,6/19/2023 12:42,6/19/2023 12:42,facebook,brand_awareness,80.18,0.8,5
u014891,6/22/2023 23:29,6/23/2023 0:16,6/23/2023 0:16,instagram,summer_sale,58.9,0.59,1
u015102,6/24/2023 6:57,6/24/2023 7:24,6/24/2023 7:24,facebook,retargeting,106.4,1.05,3
u015122,6/24/2023 20:23,6/24/2023 20:50,6/24/2023 20:50,twitter,new_user_promo,6.55,0.05,2
u015185,6/25/2023 21:44,6/25/2023 21:47,6/25/2023 21:47,facebook,retargeting,353.63,3.53,4
u015409,6/27/2023 12:57,6/27/2023 13:15,6/27/2023 13:15,facebook,retargeting,203.59,2.03,1
u015671,6/30/2023 8:50,6/30/2023 8:51,6/30/2023 8:51,google_ads,new_user_promo,81.04,0.83,3
u015760,6/30/2023 22:02,6/30/2023 22:25,6/30/2023 22:25,twitter,retargeting,340.23,3.37,1
u015777,7/1/2023 9:40,7/1/2023 10:17,7/1/2023 10:17,google_ads,new_user_promo,155.73,1.56,5
u015947,7/3/2023 5:29,7/3/2023 6:21,7/3/2023 6:21,google_ads,new_user_promo,239.12,2.38,3
u016440,7/7/2023 5:40,7/7/2023 6:25,7/7/2023 6:25,facebook,holiday_special,23.79,0.24,3
u016800,7/11/2023 0:54,7/11/2023 1:18,7/11/2023 1:18,google_ads,retargeting,255.52,2.55,1
u017043,7/13/2023 1:09,7/13/2023 1:50,7/13/2023 1:50,instagram,new_user_promo,549.93,5.48,3
u017320,7/16/2023 18:29,7/16/2023 18:56,7/16/2023 18:56,facebook,summer_sale,109.7,1.09,4
u017532,7/18/2023 22:13,7/18/2023 22:17,7/18/2023 22:17,facebook,retargeting,240.33,2.4,4
u017577,7/18/2023 23:11,7/18/2023 23:31,7/18/2023 23:31,affiliate,brand_awareness,44.33,0.45,3
u017676,7/19/2023 10:12,7/19/2023 10:44,7/19/2023 10:44,twitter,holiday_special,159.98,1.58,4
u017993,7/22/2023 6:26,7/22/2023 6:52,7/22/2023 6:52,affiliate,new_user_promo,52.33,0.51,3
u018103,7/24/2023 7:48,7/24/2023 8:15,7/24/2023 8:15,google_ads,retargeting,328.01,3.29,2
u018132,7/24/2023 11:26,7/24/2023 12:07,7/24/2023 12:07,facebook,brand_awareness,17.6,0.15,4
u018363,7/26/2023 5:30,7/26/2023 6:27,7/26/2023 6:27,instagram,new_user_promo,147.1,1.45,2
u018556,7/28/2023 3:15,7/28/2023 4:14,7/28/2023 4:14,facebook,new_user_promo,61.92,0.61,4
u018703,7/29/2023 1:32,7/29/2023 1:58,7/29/2023 1:58,twitter,holiday_special,14.29,0.14,5
u019003,8/1/2023 13:49,8/1/2023 14:46,8/1/2023 14:46,instagram,retargeting,103.62,1.03,5
u019091,8/2/2023 0:02,8/2/2023 0:51,8/2/2023 0:51,facebook,holiday_special,27.7,0.27,3
u019121,8/2/2023 17:53,8/2/2023 18:47,8/2/2023 18:47,instagram,retargeting,276.12,2.76,2
u019234,8/3/2023 5:55,8/3/2023 6:28,8/3/2023 6:28,instagram,brand_awareness,1.31,0.01,5
u019370,8/4/2023 5:07,8/4/2023 5:28,8/4/2023 5:28,affiliate,holiday_special,44.02,0.45,3
u019396,8/5/2023 19:35,8/5/2023 20:03,8/5/2023 20:03,google_ads,retargeting,184.64,1.84,3
u019545,8/6/2023 2:57,8/6/2023 3:39,8/6/2023 3:39,affiliate,retargeting,147.15,1.47,3
u019601,8/7/2023 12:20,8/7/2023 13:09,8/7/2023 13:09,facebook,retargeting,301.32,3.03,4
u019663,8/8/2023 8:40,8/8/2023 8:57,8/8/2023 8:57,google_ads,summer_sale,69.96,0.71,2
u019673,8/8/2023 7:16,8/8/2023 8:03,8/8/2023 8:03,google_ads,retargeting,161.94,1.62,1
u019772,8/9/2023 13:40,8/9/2023 13:46,8/9/2023 13:46,google_ads,holiday_special,200.99,2.02,1
u020208,8/13/2023 8:30,8/13/2023 9:03,8/13/2023 9:03,instagram,new_user_promo,187.22,1.85,3
u020401,8/15/2023 20:40,8/15/2023 20:56,8/15/2023 20:56,facebook,summer_sale,1310.71,13.1,2
u020463,8/15/2023 5:21,8/15/2023 5:27,8/15/2023 5:27,affiliate,holiday_special,181.18,1.8,3
u020605,8/17/2023 7:01,8/17/2023 7:25,8/17/2023 7:25,facebook,new_user_promo,43.86,0.43,4
u020630,8/17/2023 10:30,8/17/2023 10:34,8/17/2023 10:34,facebook,retargeting,179.88,1.8,4
u020892,8/20/2023 11:55,8/20/2023 12:30,8/20/2023 12:30,google_ads,summer_sale,216.06,2.14,2
u021150,8/22/2023 17:24,8/22/2023 17:53,8/22/2023 17:53,facebook,retargeting,162.98,1.63,2
u021156,8/22/2023 12:33,8/22/2023 13:07,8/22/2023 13:07,instagram,new_user_promo,0.16,0,2
u021410,8/24/2023 13:35,8/24/2023 13:52,8/24/2023 13:52,affiliate,retargeting,694.35,6.94,2
u021675,8/27/2023 23:27,8/28/2023 0:10,8/28/2023 0:10,instagram,brand_awareness,168.08,1.69,5
u021892,8/29/2023 9:47,8/29/2023 9:49,8/29/2023 9:49,facebook,retargeting,132.9,1.32,1
u021893,8/29/2023 12:42,8/29/2023 13:06,8/29/2023 13:06,facebook,retargeting,95.21,0.96,2
u022202,9/1/2023 1:44,9/1/2023 2:32,9/1/2023 2:32,facebook,summer_sale,188.72,1.88,1
u022478,9/5/2023 11:04,9/5/2023 11:24,9/5/2023 11:24,google_ads,new_user_promo,114.15,1.14,1
u022671,9/7/2023 20:16,9/7/2023 21:00,9/7/2023 21:00,google_ads,brand_awareness,333.73,3.33,5
u022728,9/7/2023 7:23,9/7/2023 7:37,9/7/2023 7:37,twitter,retargeting,137.18,1.39,4
u023046,9/11/2023 23:18,9/11/2023 23:34,9/11/2023 23:34,twitter,retargeting,246.12,2.45,4
u023317,9/14/2023 12:33,9/14/2023 13:02,9/14/2023 13:02,affiliate,summer_sale,39.24,0.39,1
u023488,9/16/2023 22:55,9/16/2023 23:42,9/16/2023 23:42,twitter,retargeting,158.62,1.59,4
u023820,9/20/2023 17:45,9/20/2023 18:34,9/20/2023 18:34,instagram,retargeting,136.99,1.37,1
u023839,9/20/2023 21:00,9/20/2023 21:26,9/20/2023 21:26,affiliate,retargeting,496.11,4.96,5
u024031,9/23/2023 1:59,9/23/2023 2:31,9/23/2023 2:31,facebook,summer_sale,157.09,1.56,3
u024234,9/26/2023 12:23,9/26/2023 12:56,9/26/2023 12:56,google_ads,new_user_promo,370.22,3.7,5
u024619,9/30/2023 22:18,9/30/2023 23:16,9/30/2023 23:16,facebook,brand_awareness,421.98,4.22,4
u024659,9/30/2023 15:44,9/30/2023 16:11,9/30/2023 16:11,affiliate,retargeting,17.17,0.18,1
u025207,10/7/2023 22:21,10/7/2023 23:21,10/7/2023 23:21,google_ads,summer_sale,171.73,1.71,2
u025360,10/9/2023 1:23,10/9/2023 2:21,10/9/2023 2:21,google_ads,retargeting,220.66,2.21,5
u025556,10/11/2023 14:31,10/11/2023 14:40,10/11/2023 14:40,google_ads,retargeting,544.63,5.44,2
u025566,10/11/2023 2:12,10/11/2023 2:19,10/11/2023 2:19,google_ads,retargeting,42.19,0.41,3
u025621,10/12/2023 1:31,10/12/2023 1:34,10/12/2023 1:34,google_ads,new_user_promo,164.9,1.68,2
u025851,10/14/2023 23:24,10/14/2023 23:30,10/14/2023 23:30,twitter,holiday_special,263.3,2.62,2
u025971,10/16/2023 22:26,10/16/2023 22:32,10/16/2023 22:32,facebook,holiday_special,222.66,2.23,3
u026060,10/17/2023 18:36,10/17/2023 18:43,10/17/2023 18:43,facebook,holiday_special,447.85,4.46,2
u026516,10/22/2023 12:53,10/22/2023 13:07,10/22/2023 13:07,affiliate,holiday_special,280.57,2.8,3
u026595,10/23/2023 21:26,10/23/2023 21:56,10/23/2023 21:56,twitter,summer_sale,226.53,2.27,1
u026927,10/27/2023 21:04,10/27/2023 21:31,10/27/2023 21:31,facebook,holiday_special,385.38,3.85,2
u027090,10/29/2023 3:03,10/29/2023 3:29,10/29/2023 3:29,instagram,summer_sale,7.34,0.06,4
u027350,11/1/2023 22:38,11/1/2023 23:27,11/1/2023 23:27,facebook,holiday_special,331.74,3.32,3
u027573,11/3/2023 0:32,11/3/2023 0:42,11/3/2023 0:42,google_ads,holiday_special,30.1,0.3,2
u027715,11/4/2023 5:37,11/4/2023 5:57,11/4/2023 5:57,google_ads,retargeting,484.39,4.85,1
u027872,11/5/2023 8:57,11/5/2023 9:45,11/5/2023 9:45,twitter,retargeting,66.34,0.66,2
u027936,11/6/2023 15:37,11/6/2023 16:27,11/6/2023 16:27,facebook,brand_awareness,117.74,1.17,3
u028032,11/7/2023 23:27,11/7/2023 23:49,11/7/2023 23:49,google_ads,holiday_special,24.61,0.25,5
u028270,11/9/2023 19:22,11/9/2023 20:03,11/9/2023 20:03,google_ads,summer_sale,126.84,1.26,5
u028355,11/9/2023 11:39,11/9/2023 11:56,11/9/2023 11:56,instagram,retargeting,120.14,1.2,2
u028384,11/9/2023 0:52,11/9/2023 0:56,11/9/2023 0:56,affiliate,brand_awareness,600.85,6,5
u028656,11/12/2023 14:59,11/12/2023 15:10,11/12/2023 15:10,google_ads,retargeting,23.73,0.24,3
u029267,11/17/2023 0:51,11/17/2023 1:12,11/17/2023 1:12,google_ads,retargeting,30.15,0.31,2
u029304,11/17/2023 5:52,11/17/2023 6:16,11/17/2023 6:16,instagram,new_user_promo,37.38,0.38,3
u029702,11/20/2023 16:19,11/20/2023 16:19,11/20/2023 16:19,affiliate,retargeting,832.78,8.32,2
u029771,11/21/2023 18:25,11/21/2023 18:55,11/21/2023 18:55,facebook,retargeting,109.43,1.1,5
u029872,11/22/2023 21:11,11/22/2023 21:16,11/22/2023 21:16,google_ads,retargeting,113.29,1.14,3
u029918,11/22/2023 16:43,11/22/2023 17:18,11/22/2023 17:18,instagram,new_user_promo,221.51,2.22,2
u029997,11/23/2023 1:33,11/23/2023 1:59,11/23/2023 1:59,google_ads,retargeting,178.18,1.78,4
u030234,11/25/2023 16:35,11/25/2023 16:53,11/25/2023 16:53,google_ads,new_user_promo,24.11,0.24,1
u030247,11/25/2023 4:53,11/25/2023 5:45,11/25/2023 5:45,google_ads,holiday_special,287.38,2.88,2
u030262,11/25/2023 0:13,11/25/2023 0:36,11/25/2023 0:36,facebook,new_user_promo,277.77,2.78,5
u030494,11/27/2023 7:07,11/27/2023 7:27,11/27/2023 7:27,instagram,summer_sale,10.84,0.11,4
u030733,11/29/2023 17:08,11/29/2023 17:12,11/29/2023 17:12,facebook,holiday_special,113.27,1.13,4
u031450,12/5/2023 9:14,12/5/2023 9:29,12/5/2023 9:29,google_ads,retargeting,37.63,0.37,3
u031525,12/5/2023 11:12,12/5/2023 12:04,12/5/2023 12:04,affiliate,summer_sale,61.91,0.62,3
u031658,12/7/2023 6:58,12/7/2023 7:50,12/7/2023 7:50,google_ads,new_user_promo,56.02,0.56,1
u031745,12/7/2023 17:30,12/7/2023 17:31,12/7/2023 17:31,twitter,summer_sale,15.14,0.15,4
u032056,12/10/2023 22:20,12/10/2023 23:07,12/10/2023 23:07,google_ads,retargeting,318.79,3.19,5
u032232,12/11/2023 0:40,12/11/2023 1:20,12/11/2023 1:20,twitter,holiday_special,143.58,1.43,1
u032393,12/13/2023 9:17,12/13/2023 9:17,12/13/2023 9:17,google_ads,holiday_special,253,2.52,1
u032738,12/15/2023 9:50,12/15/2023 10:11,12/15/2023 10:11,instagram,retargeting,9.29,0.09,1
u032875,12/16/2023 0:19,12/16/2023 0:55,12/16/2023 0:55,affiliate,retargeting,113.69,1.14,1
u033543,12/22/2023 0:34,12/22/2023 0:58,12/22/2023 0:58,facebook,retargeting,298.4,2.98,1
u033720,12/24/2023 13:59,12/24/2023 14:07,12/24/2023 14:07,google_ads,new_user_promo,83.29,0.84,2
u033904,12/25/2023 20:43,12/25/2023 21:14,12/25/2023 21:14,twitter,new_user_promo,12.16,0.12,5
u034512,12/30/2023 1:54,12/30/2023 2:29,12/30/2023 2:29,google_ads,holiday_special,44.92,0.45,1
u034547,12/30/2023 11:46,12/30/2023 11:53,12/30/2023 11:53,facebook,holiday_special,23.1,0.23,4
u034577,12/30/2023 23:02,12/30/2023 23:07,12/30/2023 23:07,instagram,retargeting,76.58,0.77,4
u000044,1/1/2023 7:09,1/1/2023 7:51,1/1/2023 7:51,instagram,new_user_promo,98.64,0.99,2
u000238,1/3/2023 0:19,1/3/2023 0:26,1/3/2023 0:26,twitter,retargeting,31.24,0.3,2
u000449,1/6/2023 14:20,1/6/2023 15:12,1/6/2023 15:12,facebook,holiday_special,183.94,1.82,4
u001635,1/20/2023 18:58,1/20/2023 19:29,1/20/2023 19:29,instagram,holiday_special,62.05,0.63,2
u001877,1/23/2023 15:19,1/23/2023 15:57,1/23/2023 15:57,instagram,summer_sale,817.55,8.15,5
u002417,1/30/2023 11:57,1/30/2023 12:13,1/30/2023 12:13,google_ads,retargeting,12.9,0.12,3
u002771,2/3/2023 3:24,2/3/2023 4:16,2/3/2023 4:16,google_ads,retargeting,659.4,6.6,1
u002795,2/3/2023 5:26,2/3/2023 5:32,2/3/2023 5:32,facebook,retargeting,542.87,5.42,3
u002848,2/4/2023 3:06,2/4/2023 3:56,2/4/2023 3:56,google_ads,holiday_special,165.94,1.66,5
u003353,2/10/2023 12:52,2/10/2023 13:28,2/10/2023 13:28,facebook,holiday_special,779.22,7.76,2
u003531,2/12/2023 14:04,2/12/2023 14:20,2/12/2023 14:20,twitter,holiday_special,792.5,7.92,3
u003584,2/13/2023 1:04,2/13/2023 1:25,2/13/2023 1:25,facebook,holiday_special,240.17,2.39,4
u004241,2/21/2023 5:54,2/21/2023 6:36,2/21/2023 6:36,facebook,summer_sale,590.03,5.9,3
u005035,3/2/2023 7:52,3/2/2023 8:32,3/2/2023 8:32,affiliate,holiday_special,40.14,0.4,5
u005200,3/5/2023 16:56,3/5/2023 17:52,3/5/2023 17:52,google_ads,new_user_promo,278.38,2.77,3
u005257,3/5/2023 18:41,3/5/2023 19:28,3/5/2023 19:28,affiliate,holiday_special,720.65,7.22,1
u005501,3/8/2023 21:06,3/8/2023 21:58,3/8/2023 21:58,twitter,holiday_special,216.47,2.17,3
u005573,3/9/2023 5:54,3/9/2023 6:06,3/9/2023 6:06,instagram,new_user_promo,804.06,8.03,3
u005894,3/13/2023 12:02,3/13/2023 12:54,3/13/2023 12:54,facebook,new_user_promo,52.07,0.52,2
u006125,3/15/2023 1:14,3/15/2023 1:27,3/15/2023 1:27,affiliate,retargeting,158.24,1.58,1
u006304,3/17/2023 9:31,3/17/2023 10:24,3/17/2023 10:24,affiliate,summer_sale,252.84,2.51,3
u006341,3/18/2023 5:42,3/18/2023 5:44,3/18/2023 5:44,facebook,holiday_special,121.42,1.18,2
u006511,3/20/2023 13:35,3/20/2023 14:19,3/20/2023 14:19,instagram,summer_sale,96.53,0.97,4
u006619,3/21/2023 19:39,3/21/2023 20:28,3/21/2023 20:28,twitter,holiday_special,148.66,1.46,4
u006744,3/23/2023 3:23,3/23/2023 3:43,3/23/2023 3:43,google_ads,retargeting,408.92,4.09,4
u007029,3/26/2023 1:24,3/26/2023 2:01,3/26/2023 2:01,instagram,holiday_special,654.67,6.53,5
u007169,3/28/2023 3:50,3/28/2023 4:21,3/28/2023 4:21,google_ads,retargeting,139.8,1.39,1
u007231,3/28/2023 18:49,3/28/2023 19:48,3/28/2023 19:48,affiliate,holiday_special,8.63,0.05,1
u007417,3/31/2023 9:12,3/31/2023 9:28,3/31/2023 9:28,google_ads,new_user_promo,140.05,1.37,4
u007424,3/31/2023 14:19,3/31/2023 14:52,3/31/2023 14:52,google_ads,summer_sale,308.6,3.07,5
u007839,4/5/2023 10:23,4/5/2023 11:14,4/5/2023 11:14,google_ads,holiday_special,195.08,1.95,2
u007931,4/6/2023 21:26,4/6/2023 21:55,4/6/2023 21:55,google_ads,holiday_special,65.55,0.63,4
u008250,4/10/2023 5:32,4/10/2023 5:56,4/10/2023 5:56,google_ads,new_user_promo,31.89,0.31,5
u008281,4/10/2023 15:02,4/10/2023 15:13,4/10/2023 15:13,facebook,new_user_promo,228.03,2.29,2
u008482,4/12/2023 12:50,4/12/2023 13:45,4/12/2023 13:45,facebook,retargeting,40.96,0.4,2
u008518,4/12/2023 6:00,4/12/2023 6:29,4/12/2023 6:29,affiliate,retargeting,98.22,0.97,2
u008693,4/14/2023 9:42,4/14/2023 10:34,4/14/2023 10:34,affiliate,summer_sale,185,1.85,5
u008845,4/17/2023 9:01,4/17/2023 9:06,4/17/2023 9:06,google_ads,summer_sale,451.79,4.48,2
u009320,4/22/2023 9:41,4/22/2023 10:41,4/22/2023 10:41,instagram,retargeting,366.55,3.65,3
u009769,4/27/2023 23:18,4/27/2023 23:40,4/27/2023 23:40,twitter,retargeting,99.34,1,1
u009970,4/30/2023 16:45,4/30/2023 16:57,4/30/2023 16:57,google_ads,retargeting,549.97,5.52,3
u010456,5/5/2023 9:25,5/5/2023 10:10,5/5/2023 10:10,twitter,new_user_promo,372.25,3.72,5
u010551,5/7/2023 19:53,5/7/2023 20:24,5/7/2023 20:24,google_ads,new_user_promo,43.52,0.43,4
u010784,5/9/2023 9:22,5/9/2023 10:06,5/9/2023 10:06,twitter,retargeting,77.2,0.75,4
u010950,5/11/2023 8:23,5/11/2023 8:48,5/11/2023 8:48,instagram,retargeting,363.39,3.64,1
u010978,5/12/2023 3:40,5/12/2023 4:15,5/12/2023 4:15,google_ads,new_user_promo,44.44,0.43,2
u011146,5/14/2023 6:46,5/14/2023 7:34,5/14/2023 7:34,facebook,new_user_promo,138.53,1.35,1
u011501,5/18/2023 12:07,5/18/2023 12:08,5/18/2023 12:08,facebook,new_user_promo,159.21,1.6,5
u011527,5/18/2023 9:34,5/18/2023 9:55,5/18/2023 9:55,instagram,summer_sale,60.91,0.59,1
u011664,5/20/2023 16:23,5/20/2023 16:37,5/20/2023 16:37,google_ads,holiday_special,610.65,6.1,1
u011790,5/21/2023 2:29,5/21/2023 2:38,5/21/2023 2:38,twitter,retargeting,247.44,2.48,1
u011847,5/22/2023 9:25,5/22/2023 10:19,5/22/2023 10:19,facebook,retargeting,280.87,2.8,1
u011867,5/22/2023 22:56,5/22/2023 23:03,5/22/2023 23:03,instagram,summer_sale,925.23,9.24,4
u011918,5/23/2023 21:43,5/23/2023 22:43,5/23/2023 22:43,google_ads,brand_awareness,239.81,2.38,4
u012420,5/29/2023 3:07,5/29/2023 3:29,5/29/2023 3:29,google_ads,retargeting,45.06,0.42,5
u012486,5/29/2023 11:11,5/29/2023 11:22,5/29/2023 11:22,affiliate,retargeting,202.5,2.01,3
u012681,6/1/2023 19:53,6/1/2023 20:04,6/1/2023 20:04,google_ads,brand_awareness,81.98,0.8,4
u012727,6/1/2023 16:44,6/1/2023 17:29,6/1/2023 17:29,instagram,new_user_promo,119.82,1.19,3
u012776,6/2/2023 1:56,6/2/2023 2:35,6/2/2023 2:35,google_ads,new_user_promo,193.26,1.92,3
u013612,6/9/2023 12:43,6/9/2023 13:14,6/9/2023 13:14,twitter,summer_sale,39.38,0.37,3
u013917,6/13/2023 5:31,6/13/2023 5:45,6/13/2023 5:45,google_ads,summer_sale,504.22,5.05,1
u014108,6/14/2023 22:49,6/14/2023 23:22,6/14/2023 23:22,twitter,retargeting,187.57,1.89,4
u014126,6/15/2023 13:11,6/15/2023 14:10,6/15/2023 14:10,google_ads,new_user_promo,150.34,1.47,3
u014164,6/15/2023 10:48,6/15/2023 11:44,6/15/2023 11:44,facebook,summer_sale,36.16,0.35,5
u014315,6/16/2023 21:32,6/16/2023 22:27,6/16/2023 22:27,twitter,retargeting,81.6,0.81,3
u014361,6/17/2023 9:08,6/17/2023 9:12,6/17/2023 9:12,facebook,summer_sale,475.76,4.75,4
u014547,6/19/2023 20:51,6/19/2023 21:05,6/19/2023 21:05,facebook,summer_sale,24.4,0.22,5
u014667,6/20/2023 14:07,6/20/2023 15:05,6/20/2023 15:05,facebook,holiday_special,110.78,1.1,3
u014784,6/21/2023 0:56,6/21/2023 1:37,6/21/2023 1:37,facebook,retargeting,162.72,1.63,3
u015253,6/26/2023 20:03,6/26/2023 20:41,6/26/2023 20:41,google_ads,retargeting,253.81,2.54,1
u015616,6/29/2023 10:17,6/29/2023 10:35,6/29/2023 10:35,facebook,brand_awareness,47.65,0.46,3
u016298,7/6/2023 13:34,7/6/2023 14:22,7/6/2023 14:22,google_ads,summer_sale,103.77,1.02,4
u016754,7/10/2023 8:57,7/10/2023 9:38,7/10/2023 9:38,affiliate,new_user_promo,155.36,1.58,3
u016780,7/11/2023 3:05,7/11/2023 3:34,7/11/2023 3:34,google_ads,summer_sale,147.77,1.47,5
u016854,7/11/2023 10:06,7/11/2023 10:59,7/11/2023 10:59,instagram,retargeting,90.05,0.88,5
u017449,7/17/2023 14:45,7/17/2023 15:25,7/17/2023 15:25,instagram,retargeting,40.57,0.38,4
u017638,7/19/2023 2:10,7/19/2023 2:38,7/19/2023 2:38,facebook,retargeting,191.47,1.91,1
u017667,7/19/2023 7:09,7/19/2023 7:32,7/19/2023 7:32,instagram,retargeting,182.1,1.8,3
u017844,7/21/2023 15:30,7/21/2023 16:28,7/21/2023 16:28,facebook,holiday_special,242.48,2.41,5
